Sample,Emotion,Word,MEAN,LNZ
SPEC_back_angry.png,angry,back,0.0011885895404120444,0.019230769230769232
SPEC_back_happy.png,happy,back,0.3282488114104596,0.7115384615384616
SPEC_back_neutral.png,neutral,back,0.7129556259904912,0.9423076923076923
SPEC_back_sad.png,sad,back,0.40471473851030115,0.7307692307692307
SPEC_bar_angry.png,angry,bar,0.05764659270998416,0.15384615384615385
SPEC_bar_happy.png,happy,bar,0.1707606973058637,0.75
SPEC_bar_neutral.png,neutral,bar,0.5089144215530903,0.9134615384615384
SPEC_bar_sad.png,sad,bar,0.17194928684627575,0.5096153846153846
SPEC_base_angry.png,angry,base,0.002971473851030111,0.028846153846153848
SPEC_base_happy.png,happy,base,0.2531695721077655,0.7692307692307693
SPEC_base_neutral.png,neutral,base,0.4177892234548336,0.9711538461538461
SPEC_base_sad.png,sad,base,0.3686608557844691,0.75
SPEC_bath_angry.png,angry,bath,0.002971473851030111,0.038461538461538464
SPEC_bath_happy.png,happy,bath,0.29021394611727414,0.7307692307692307
SPEC_bath_neutral.png,neutral,bath,0.48534072900158476,0.7211538461538461
SPEC_bath_sad.png,sad,bath,0.49187797147385104,0.7692307692307693
SPEC_bean_angry.png,angry,bean,0.160459587955626,0.5865384615384616
SPEC_bean_happy.png,happy,bean,0.26862123613312205,0.9711538461538461
SPEC_bean_neutral.png,neutral,bean,0.7612916006339144,0.9807692307692307
SPEC_bean_sad.png,sad,bean,0.5946909667194928,0.9134615384615384
SPEC_beg_angry.png,angry,beg,0.03486529318541997,0.23076923076923078
SPEC_beg_happy.png,happy,beg,0.294770206022187,0.6826923076923077
SPEC_beg_neutral.png,neutral,beg,0.44215530903328054,0.8653846153846154
SPEC_beg_sad.png,sad,beg,0.39520602218700474,0.6730769230769231
SPEC_bite_angry.png,angry,bite,0.03763866877971474,0.18269230769230768
SPEC_bite_happy.png,happy,bite,0.23118066561014264,0.7692307692307693
SPEC_bite_neutral.png,neutral,bite,0.38648969889064977,0.9326923076923077
SPEC_bite_sad.png,sad,bite,0.1347068145800317,0.5
SPEC_boat_angry.png,angry,boat,0.07448494453248812,0.17307692307692307
SPEC_boat_happy.png,happy,boat,0.32547543581616484,0.8557692307692307
SPEC_boat_neutral.png,neutral,boat,0.7198890649762282,0.9807692307692307
SPEC_boat_sad.png,sad,boat,0.37500000000000006,0.7403846153846154
SPEC_bone_angry.png,angry,bone,0.08538034865293186,0.19230769230769232
SPEC_bone_happy.png,happy,bone,0.3381537242472266,0.8461538461538461
SPEC_bone_neutral.png,neutral,bone,0.6495641838351822,0.8365384615384616
SPEC_bone_sad.png,sad,bone,0.45047543581616484,0.7211538461538461
SPEC_book_angry.png,angry,book,0.03189381933438986,0.21153846153846154
SPEC_book_happy.png,happy,book,0.22107765451664027,0.7211538461538461
SPEC_book_neutral.png,neutral,book,0.446513470681458,0.9038461538461539
SPEC_book_sad.png,sad,book,0.5085182250396196,0.8076923076923077
SPEC_bought_angry.png,angry,bought,0.042194928684627576,0.1346153846153846
SPEC_bought_happy.png,happy,bought,0.3512282091917591,0.8365384615384616
SPEC_bought_neutral.png,neutral,bought,0.43007131537242477,0.9134615384615384
SPEC_bought_sad.png,sad,bought,0.34330427892234544,0.7307692307692307
SPEC_burn_angry.png,angry,burn,0.05665610142630745,0.17307692307692307
SPEC_burn_happy.png,happy,burn,0.2262282091917591,0.8173076923076923
SPEC_burn_neutral.png,neutral,burn,0.686014263074485,0.9711538461538461
SPEC_burn_sad.png,sad,burn,0.41798732171156894,0.8653846153846154
SPEC_cab_angry.png,angry,cab,0.10816164817749604,0.3173076923076923
SPEC_cab_happy.png,happy,cab,0.31695721077654515,0.7692307692307693
SPEC_cab_neutral.png,neutral,cab,0.7078050713153724,0.9903846153846154
SPEC_cab_sad.png,sad,cab,0.3219096671949287,0.5576923076923077
SPEC_calm_angry.png,angry,calm,0.07844690966719493,0.21153846153846154
SPEC_calm_happy.png,happy,calm,0.2961568938193344,0.6634615384615384
SPEC_calm_neutral.png,neutral,calm,0.5578446909667195,0.9423076923076923
SPEC_calm_sad.png,sad,calm,0.463946117274168,0.7788461538461539
SPEC_came_angry.png,angry,came,0.008320126782884312,0.08653846153846154
SPEC_came_happy.png,happy,came,0.40847860538827263,0.8557692307692307
SPEC_came_neutral.png,neutral,came,0.6301505546751188,0.9038461538461539
SPEC_came_sad.png,sad,came,0.34885103011093505,0.6826923076923077
SPEC_cause_angry.png,angry,cause,0.044968304278922344,0.22115384615384615
SPEC_cause_happy.png,happy,cause,0.259310618066561,0.6730769230769231
SPEC_cause_neutral.png,neutral,cause,0.6218304278922345,0.9134615384615384
SPEC_cause_sad.png,sad,cause,0.19572107765451663,0.5480769230769231
SPEC_chain_angry.png,angry,chain,0.02377179080824089,0.23076923076923078
SPEC_chain_happy.png,happy,chain,0.4088748019017433,0.875
SPEC_chain_neutral.png,neutral,chain,0.6957210776545167,0.9519230769230769
SPEC_chain_sad.png,sad,chain,0.5905309033280507,0.7307692307692307
SPEC_chair_angry.png,angry,chair,0.06933438985736926,0.3173076923076923
SPEC_chair_happy.png,happy,chair,0.2876386687797147,0.7211538461538461
SPEC_chair_neutral.png,neutral,chair,0.42571315372424723,0.9230769230769231
SPEC_chair_sad.png,sad,chair,0.3199286846275753,0.6057692307692307
SPEC_chalk_angry.png,angry,chalk,0.14381933438985736,0.47115384615384615
SPEC_chalk_happy.png,happy,chalk,0.12678288431061807,0.6442307692307693
SPEC_chalk_neutral.png,neutral,chalk,0.5820126782884311,0.9326923076923077
SPEC_chalk_sad.png,sad,chalk,0.3940174326465927,0.7019230769230769
SPEC_chat_angry.png,angry,chat,0.08538034865293186,0.28846153846153844
SPEC_chat_happy.png,happy,chat,0.35855784469096674,0.75
SPEC_chat_neutral.png,neutral,chat,0.5562599049128368,0.9903846153846154
SPEC_chat_sad.png,sad,chat,0.29061014263074486,0.5576923076923077
SPEC_check_angry.png,angry,check,0.07567353407290016,0.21153846153846154
SPEC_check_happy.png,happy,check,0.31438193343898574,0.7692307692307693
SPEC_check_neutral.png,neutral,check,0.7268225039619652,0.9711538461538461
SPEC_check_sad.png,sad,check,0.4449286846275753,0.7403846153846154
SPEC_cheek_angry.png,angry,cheek,0.027139461172741682,0.23076923076923078
SPEC_cheek_happy.png,happy,cheek,0.18680665610142633,0.6730769230769231
SPEC_cheek_neutral.png,neutral,cheek,0.527337559429477,0.9615384615384616
SPEC_cheek_sad.png,sad,cheek,0.22603011093502376,0.5384615384615384
SPEC_chief_angry.png,angry,chief,0.08339936608557845,0.4423076923076923
SPEC_chief_happy.png,happy,chief,0.20740887480190176,0.8173076923076923
SPEC_chief_neutral.png,neutral,chief,0.5390253565768621,0.9615384615384616
SPEC_chief_sad.png,sad,chief,0.2727812995245642,0.6634615384615384
SPEC_choice_angry.png,angry,choice,0.09171949286846276,0.2980769230769231
SPEC_choice_happy.png,happy,choice,0.12975435816164818,0.7211538461538461
SPEC_choice_neutral.png,neutral,choice,0.7474247226624405,0.9423076923076923
SPEC_choice_sad.png,sad,choice,0.3983755942947702,0.9711538461538461
SPEC_cool_angry.png,angry,cool,0.05289223454833598,0.3942307692307692
SPEC_cool_happy.png,happy,cool,0.30229793977812996,0.8846153846153846
SPEC_cool_neutral.png,neutral,cool,0.5580427892234548,0.9903846153846154
SPEC_cool_sad.png,sad,cool,0.4877179080824089,0.8269230769230769
SPEC_dab_angry.png,angry,dab,0.039817749603803486,0.17307692307692307
SPEC_dab_happy.png,happy,dab,0.3405309033280507,0.6923076923076923
SPEC_dab_neutral.png,neutral,dab,0.6438193343898574,1.0
SPEC_dab_sad.png,sad,dab,0.27892234548335976,0.6923076923076923
SPEC_date_angry.png,angry,date,0.09885103011093502,0.2403846153846154
SPEC_date_happy.png,happy,date,0.3797543581616482,0.8942307692307693
SPEC_date_neutral.png,neutral,date,0.41996830427892234,0.9423076923076923
SPEC_date_sad.png,sad,date,0.35142630744849446,0.6153846153846154
SPEC_dead_angry.png,angry,dead,0.015649762282091917,0.1346153846153846
SPEC_dead_happy.png,happy,dead,0.3052694136291601,0.7403846153846154
SPEC_dead_neutral.png,neutral,dead,0.6040015847860539,0.9711538461538461
SPEC_dead_sad.png,sad,dead,0.45800316957210774,0.8461538461538461
SPEC_death_angry.png,angry,death,0.05586370839936609,0.22115384615384615
SPEC_death_happy.png,happy,death,0.21374801901743268,0.9134615384615384
SPEC_death_neutral.png,neutral,death,0.6408478605388273,0.9807692307692307
SPEC_death_sad.png,sad,death,0.5903328050713154,1.0
SPEC_deep_angry.png,angry,deep,0.04041204437400951,0.3076923076923077
SPEC_deep_happy.png,happy,deep,0.19631537242472266,0.6826923076923077
SPEC_deep_neutral.png,neutral,deep,0.4881141045958795,0.9711538461538461
SPEC_deep_sad.png,sad,deep,0.40966719492868464,0.6730769230769231
SPEC_dime_angry.png,angry,dime,0.09310618066561013,0.27884615384615385
SPEC_dime_happy.png,happy,dime,0.31141045958795566,0.9230769230769231
SPEC_dime_neutral.png,neutral,dime,0.716917591125198,0.9807692307692307
SPEC_dime_sad.png,sad,dime,0.6679873217115689,0.8365384615384616
SPEC_dip_angry.png,angry,dip,0.006933438985736925,0.08653846153846154
SPEC_dip_happy.png,happy,dip,0.25851822503961963,0.7884615384615384
SPEC_dip_neutral.png,neutral,dip,0.6755150554675119,0.9615384615384616
SPEC_dip_sad.png,sad,dip,0.17016640253565768,0.5865384615384616
SPEC_ditch_angry.png,angry,ditch,0.1382725832012678,0.3173076923076923
SPEC_ditch_happy.png,happy,ditch,0.27852614896988903,0.6730769230769231
SPEC_ditch_neutral.png,neutral,ditch,0.5307052297939778,0.9711538461538461
SPEC_ditch_sad.png,sad,ditch,0.3607369255150555,0.6442307692307693
SPEC_dodge_angry.png,angry,dodge,0.08954041204437402,0.2403846153846154
