Sample,Emotion,Word,MEAN,LNZ
SPEC_back_angry.png,angry,back,0.4366939328549205,0.9935483870967742
SPEC_back_happy.png,happy,back,0.7228885431826165,1.0
SPEC_back_neutral.png,neutral,back,0.8824208360515883,1.0
SPEC_back_sad.png,sad,back,0.7488332413308577,1.0
SPEC_bar_angry.png,angry,bar,0.5058965223064185,1.0
SPEC_bar_happy.png,happy,bar,0.6333115872936217,1.0
SPEC_bar_neutral.png,neutral,bar,0.7449189541827671,1.0
SPEC_bar_sad.png,sad,bar,0.6899683846038039,1.0
SPEC_base_angry.png,angry,base,0.41225472976363725,0.9935483870967742
SPEC_base_happy.png,happy,base,0.6323581070908817,1.0
SPEC_base_neutral.png,neutral,base,0.6986500727655943,1.0
SPEC_base_sad.png,sad,base,0.7317709640186681,1.0
SPEC_bath_angry.png,angry,bath,0.4040246901189341,0.9935483870967742
SPEC_bath_happy.png,happy,bath,0.717619310483264,1.0
SPEC_bath_neutral.png,neutral,bath,0.7533497265017313,1.0
SPEC_bath_sad.png,sad,bath,0.8330405981833693,1.0
SPEC_bean_angry.png,angry,bean,0.5678225523159532,1.0
SPEC_bean_happy.png,happy,bean,0.6934812064033723,1.0
SPEC_bean_neutral.png,neutral,bean,0.8913534400562052,1.0
SPEC_bean_sad.png,sad,bean,0.8121644000602197,1.0
SPEC_beg_angry.png,angry,beg,0.4829126311035279,1.0
SPEC_beg_happy.png,happy,beg,0.6531339388769007,1.0
SPEC_beg_neutral.png,neutral,beg,0.7441160234857229,1.0
SPEC_beg_sad.png,sad,beg,0.7579665780097355,1.0
SPEC_bite_angry.png,angry,bite,0.4491393586591057,0.9935483870967742
SPEC_bite_happy.png,happy,bite,0.6948361519546344,1.0
SPEC_bite_neutral.png,neutral,bite,0.6719526270888744,1.0
SPEC_bite_sad.png,sad,bite,0.5261203392382194,1.0
SPEC_boat_angry.png,angry,boat,0.5273247352837859,1.0
SPEC_boat_happy.png,happy,boat,0.6907713153008481,1.0
SPEC_boat_neutral.png,neutral,boat,0.8913534400562052,1.0
SPEC_boat_sad.png,sad,boat,0.6874592261755408,1.0
SPEC_bone_angry.png,angry,bone,0.48687710142018364,1.0
SPEC_bone_happy.png,happy,bone,0.7594720730666934,1.0
SPEC_bone_neutral.png,neutral,bone,0.8218497515933155,1.0
SPEC_bone_sad.png,sad,bone,0.8046871079439956,1.0
SPEC_book_angry.png,angry,book,0.4193305565313394,1.0
SPEC_book_happy.png,happy,book,0.6409394289155418,1.0
SPEC_book_neutral.png,neutral,book,0.7175691273146986,1.0
SPEC_book_sad.png,sad,book,0.7404526521804586,1.0
SPEC_bought_angry.png,angry,bought,0.4724745320419531,1.0
SPEC_bought_happy.png,happy,bought,0.7080845084558638,1.0
SPEC_bought_neutral.png,neutral,bought,0.7198775530687007,1.0
SPEC_bought_sad.png,sad,bought,0.6931801073919808,1.0
SPEC_burn_angry.png,angry,burn,0.5420785868419732,1.0
SPEC_burn_happy.png,happy,burn,0.6699954835148291,1.0
SPEC_burn_neutral.png,neutral,burn,0.8458874893360767,1.0
SPEC_burn_sad.png,sad,burn,0.7771365484016661,1.0
SPEC_cab_angry.png,angry,cab,0.5191950619762131,1.0
SPEC_cab_happy.png,happy,cab,0.681989260801927,1.0
SPEC_cab_neutral.png,neutral,cab,0.8504039745069504,1.0
SPEC_cab_sad.png,sad,cab,0.7609775681236514,1.0
SPEC_calm_angry.png,angry,calm,0.5416269383248857,1.0
SPEC_calm_happy.png,happy,calm,0.6426958398153259,1.0
SPEC_calm_neutral.png,neutral,calm,0.8003713554473829,1.0
SPEC_calm_sad.png,sad,calm,0.7723189642194008,1.0
SPEC_came_angry.png,angry,came,0.46590053695990363,1.0
SPEC_came_happy.png,happy,came,0.8086013950920861,1.0
SPEC_came_neutral.png,neutral,came,0.8636021478396146,1.0
SPEC_came_sad.png,sad,came,0.7822050484267576,1.0
SPEC_cause_angry.png,angry,cause,0.4623877151603352,0.9935483870967742
SPEC_cause_happy.png,happy,cause,0.6709991468861344,1.0
SPEC_cause_neutral.png,neutral,cause,0.8320369348120641,1.0
SPEC_cause_sad.png,sad,cause,0.676469112259748,1.0
SPEC_chain_angry.png,angry,chain,0.47709138354995734,1.0
SPEC_chain_happy.png,happy,chain,0.7607768354493902,1.0
SPEC_chain_neutral.png,neutral,chain,0.8809153409946303,1.0
SPEC_chain_sad.png,sad,chain,0.8624479349626135,1.0
SPEC_chair_angry.png,angry,chair,0.48808149746574997,1.0
SPEC_chair_happy.png,happy,chair,0.6843478697244945,1.0
SPEC_chair_neutral.png,neutral,chair,0.7065288302303407,1.0
SPEC_chair_sad.png,sad,chair,0.6840467707131028,1.0
SPEC_chalk_angry.png,angry,chalk,0.46710493300546996,1.0
SPEC_chalk_happy.png,happy,chalk,0.5470969036984995,1.0
SPEC_chalk_neutral.png,neutral,chalk,0.8029808802127766,1.0
SPEC_chalk_sad.png,sad,chalk,0.7600240879209113,1.0
SPEC_chat_angry.png,angry,chat,0.48702765092587946,1.0
SPEC_chat_happy.png,happy,chat,0.715361067897827,1.0
SPEC_chat_neutral.png,neutral,chat,0.8065438851809102,1.0
SPEC_chat_sad.png,sad,chat,0.7135042906609123,1.0
SPEC_check_angry.png,angry,check,0.4248507050735183,1.0
SPEC_check_happy.png,happy,check,0.7131028253123902,1.0
SPEC_check_neutral.png,neutral,check,0.8918050885732925,1.0
SPEC_check_sad.png,sad,check,0.7900336227229388,1.0
SPEC_cheek_angry.png,angry,cheek,0.365484016660812,1.0
SPEC_cheek_happy.png,happy,cheek,0.5565815225573342,1.0
SPEC_cheek_neutral.png,neutral,cheek,0.7500376373764239,1.0
SPEC_cheek_sad.png,sad,cheek,0.6149947307673006,1.0
SPEC_chief_angry.png,angry,chief,0.4446730566567973,1.0
SPEC_chief_happy.png,happy,chief,0.6042053495257691,1.0
SPEC_chief_neutral.png,neutral,chief,0.7730215285793144,1.0
SPEC_chief_sad.png,sad,chief,0.5932152356099764,1.0
SPEC_choice_angry.png,angry,choice,0.4185778090028604,0.9935483870967742
SPEC_choice_happy.png,happy,choice,0.5468961710242385,1.0
SPEC_choice_neutral.png,neutral,choice,0.8520098359010387,1.0
SPEC_choice_sad.png,sad,choice,0.8526120339238219,1.0
SPEC_cool_angry.png,angry,cool,0.4775430320670447,1.0
SPEC_cool_happy.png,happy,cool,0.6406885130727155,1.0
SPEC_cool_neutral.png,neutral,cool,0.7935464445225071,1.0
SPEC_cool_sad.png,sad,cool,0.7605761027751292,1.0
SPEC_dab_angry.png,angry,dab,0.4923972499623626,1.0
