Sample,Emotion,Word,MEAN,LNZ
SPEC_back_angry.png,angry,back,0.2623075460938985,0.7303921568627451
SPEC_back_happy.png,happy,back,0.2061078375467275,0.7696078431372549
SPEC_back_neutral.png,neutral,back,0.617563200912374,0.8529411764705882
SPEC_back_sad.png,sad,back,0.6005829056579864,0.9362745098039216
SPEC_bar_angry.png,angry,bar,0.29569790280681746,0.7303921568627451
SPEC_bar_happy.png,happy,bar,0.2515998225939302,0.7598039215686274
SPEC_bar_neutral.png,neutral,bar,0.6806057150098207,0.8480392156862745
SPEC_bar_sad.png,sad,bar,0.6886523474624596,0.9803921568627451
SPEC_base_angry.png,angry,base,0.23772413356142688,0.7058823529411765
SPEC_base_happy.png,happy,base,0.19730089336628018,0.7647058823529411
SPEC_base_neutral.png,neutral,base,0.6168662484952164,0.9117647058823529
SPEC_base_sad.png,sad,base,0.6150921877969968,0.9803921568627451
SPEC_bath_angry.png,angry,bath,0.2568586453779383,0.7450980392156863
SPEC_bath_happy.png,happy,bath,0.1997085471710068,0.7303921568627451
SPEC_bath_neutral.png,neutral,bath,0.5570550592409554,0.8137254901960784
SPEC_bath_sad.png,sad,bath,0.5409617943356777,0.8921568627450981
SPEC_bean_angry.png,angry,bean,0.47209022365836667,0.7549019607843137
SPEC_bean_happy.png,happy,bean,0.37470696318824054,0.9166666666666666
SPEC_bean_neutral.png,neutral,bean,0.9769372109231452,1.0
SPEC_bean_sad.png,sad,bean,0.7726034340746373,0.9558823529411765
SPEC_beg_angry.png,angry,beg,0.27757713996071726,0.6813725490196079
SPEC_beg_happy.png,happy,beg,0.27954127859088895,0.8088235294117647
SPEC_beg_neutral.png,neutral,beg,0.6226953050750809,0.8774509803921569
SPEC_beg_sad.png,sad,beg,0.5934233035544574,0.9264705882352942
SPEC_bite_angry.png,angry,bite,0.2118101755052905,0.6470588235294118
SPEC_bite_happy.png,happy,bite,0.19552683266806056,0.803921568627451
SPEC_bite_neutral.png,neutral,bite,0.6054615725780904,0.8137254901960784
SPEC_bite_sad.png,sad,bite,0.6937210923145157,1.0
SPEC_boat_angry.png,angry,boat,0.2633212950643097,0.7058823529411765
SPEC_boat_happy.png,happy,boat,0.2522334157004372,0.8186274509803921
SPEC_boat_neutral.png,neutral,boat,0.8451498447696889,0.9901960784313726
SPEC_boat_sad.png,sad,boat,0.5506557688652348,0.9215686274509803
SPEC_bone_angry.png,angry,bone,0.36083127415573724,0.7647058823529411
SPEC_bone_happy.png,happy,bone,0.2759931571944497,0.7303921568627451
SPEC_bone_neutral.png,neutral,bone,0.6450611417347779,0.8480392156862745
SPEC_bone_sad.png,sad,bone,0.6707850218589623,0.9313725490196079
SPEC_book_angry.png,angry,book,0.21713235759994934,0.6911764705882353
SPEC_book_happy.png,happy,book,0.16885256288411582,0.7892156862745098
SPEC_book_neutral.png,neutral,book,0.5496420198948235,0.8431372549019608
SPEC_book_sad.png,sad,book,0.6783881391370463,1.0
SPEC_bought_angry.png,angry,bought,0.1960337071532662,0.6568627450980392
SPEC_bought_happy.png,happy,bought,0.19052144712665528,0.7794117647058824
SPEC_bought_neutral.png,neutral,bought,0.6251663181904581,0.8382352941176471
SPEC_bought_sad.png,sad,bought,0.7295191028321613,0.9901960784313726
SPEC_burn_angry.png,angry,burn,0.4044224798834189,0.7254901960784313
SPEC_burn_happy.png,happy,burn,0.27523284546664134,0.7843137254901961
SPEC_burn_neutral.png,neutral,burn,0.8757523918139771,0.946078431372549
SPEC_burn_sad.png,sad,burn,0.6614078438826586,0.9656862745098039
SPEC_cab_angry.png,angry,cab,0.26819996198441365,0.7009803921568627
SPEC_cab_happy.png,happy,cab,0.3000696952417158,0.8725490196078431
SPEC_cab_neutral.png,neutral,cab,0.6641956535512894,0.8921568627450981
SPEC_cab_sad.png,sad,cab,0.719001457264145,0.9656862745098039
SPEC_calm_angry.png,angry,calm,0.27022745992523606,0.6568627450980392
SPEC_calm_happy.png,happy,calm,0.28384971171513657,0.8186274509803921
SPEC_calm_neutral.png,neutral,calm,0.720268643477159,0.8627450980392157
SPEC_calm_sad.png,sad,calm,0.7450421339415828,0.9950980392156863
SPEC_came_angry.png,angry,came,0.44427548628270924,0.803921568627451
SPEC_came_happy.png,happy,came,0.2958246214281189,0.8284313725490197
SPEC_came_neutral.png,neutral,came,0.5129569790280681,0.8333333333333334
SPEC_came_sad.png,sad,came,0.5321548501552303,0.9019607843137255
SPEC_cause_angry.png,angry,cause,0.23994170943420134,0.7107843137254902
SPEC_cause_happy.png,happy,cause,0.2822023696382184,0.7843137254901961
SPEC_cause_neutral.png,neutral,cause,0.6115440664005577,0.8921568627450981
SPEC_cause_sad.png,sad,cause,0.6605841728441995,0.9705882352941176
SPEC_chain_angry.png,angry,chain,0.3314325540138124,0.7598039215686274
SPEC_chain_happy.png,happy,chain,0.2457074067034151,0.7647058823529411
SPEC_chain_neutral.png,neutral,chain,0.5856301083444212,0.8480392156862745
SPEC_chain_sad.png,sad,chain,0.6954317937020845,0.9705882352941176
SPEC_chair_angry.png,angry,chair,0.24406006462649688,0.7450980392156863
SPEC_chair_happy.png,happy,chair,0.3130583539251093,0.8578431372549019
SPEC_chair_neutral.png,neutral,chair,0.7159602103529115,0.8725490196078431
SPEC_chair_sad.png,sad,chair,0.7560032946841538,1.0
SPEC_chalk_angry.png,angry,chalk,0.25882278400811,0.7009803921568627
SPEC_chalk_happy.png,happy,chalk,0.23170499904961034,0.8186274509803921
SPEC_chalk_neutral.png,neutral,chalk,0.8594690489767471,0.9852941176470589
SPEC_chalk_sad.png,sad,chalk,0.5848697966166129,0.9950980392156863
SPEC_chat_angry.png,angry,chat,0.19330925679528607,0.7303921568627451
SPEC_chat_happy.png,happy,chat,0.22726984730406136,0.7303921568627451
SPEC_chat_neutral.png,neutral,chat,0.6313755306342268,0.9117647058823529
SPEC_chat_sad.png,sad,chat,0.6430970031046063,0.946078431372549
SPEC_check_angry.png,angry,check,0.23119812456440478,0.803921568627451
SPEC_check_happy.png,happy,check,0.17759614775391244,0.6617647058823529
SPEC_check_neutral.png,neutral,check,0.5390610150161567,0.8676470588235294
SPEC_check_sad.png,sad,check,0.5063676107203954,0.8970588235294118
SPEC_cheek_angry.png,angry,cheek,0.21776595070645632,0.7745098039215687
SPEC_cheek_happy.png,happy,cheek,0.2555280998542736,0.8382352941176471
SPEC_cheek_neutral.png,neutral,cheek,0.5772033200278781,0.9068627450980392
SPEC_cheek_sad.png,sad,cheek,0.49762402585059873,0.946078431372549
SPEC_chief_angry.png,angry,chief,0.18614965469175698,0.75
SPEC_chief_happy.png,happy,chief,0.24000506874485206,0.8627450980392157
SPEC_chief_neutral.png,neutral,chief,0.5976050180574036,0.9019607843137255
SPEC_chief_sad.png,sad,chief,0.6978394475068112,0.9950980392156863
SPEC_choice_angry.png,angry,choice,0.259456377114617,0.7205882352941176
SPEC_choice_happy.png,happy,choice,0.262624342647152,0.8137254901960784
SPEC_choice_neutral.png,neutral,choice,0.6802889184565672,0.8774509803921569
SPEC_choice_sad.png,sad,choice,0.5414053095102326,0.9901960784313726
SPEC_cool_angry.png,angry,cool,0.29854907178609896,0.75
SPEC_cool_happy.png,happy,cool,0.32579357536590003,0.8382352941176471
SPEC_cool_neutral.png,neutral,cool,0.7067731103085599,0.9509803921568627
SPEC_cool_sad.png,sad,cool,0.6220617119685738,0.946078431372549
SPEC_dab_angry.png,angry,dab,0.2873344738009251,0.7156862745098039
SPEC_dab_happy.png,happy,dab,0.22663625419755434,0.7401960784313726
SPEC_dab_neutral.png,neutral,dab,0.6369511499714883,0.8235294117647058
SPEC_dab_sad.png,sad,dab,0.7111449027434582,0.9803921568627451
SPEC_date_angry.png,angry,date,0.21649876449344232,0.7941176470588235
SPEC_date_happy.png,happy,date,0.18919090160299057,0.6421568627450981
SPEC_date_neutral.png,neutral,date,0.7017677247671545,0.9901960784313726
SPEC_date_sad.png,sad,date,0.5931698663118545,0.9656862745098039
SPEC_dead_angry.png,angry,dead,0.26306785782170694,0.7009803921568627
SPEC_dead_happy.png,happy,dead,0.2120002534372426,0.7990196078431373
SPEC_dead_neutral.png,neutral,dead,0.6840904770956092,0.8676470588235294
SPEC_dead_sad.png,sad,dead,0.6396122410188178,1.0
SPEC_death_angry.png,angry,death,0.3408730913007667,0.7450980392156863
SPEC_death_happy.png,happy,death,0.1948298802509029,0.7549019607843137
SPEC_death_neutral.png,neutral,death,0.8504086675536972,0.9656862745098039
SPEC_death_sad.png,sad,death,0.616739529873915,1.0
SPEC_deep_angry.png,angry,deep,0.23911803839574228,0.7696078431372549
SPEC_deep_happy.png,happy,deep,0.23316226319457645,0.8186274509803921
SPEC_deep_neutral.png,neutral,deep,0.6351770892732688,0.8284313725490197
SPEC_deep_sad.png,sad,deep,0.719001457264145,0.9901960784313726
SPEC_dime_angry.png,angry,dime,0.40340873091300766,0.7696078431372549
SPEC_dime_happy.png,happy,dime,0.21896977760881964,0.7156862745098039
SPEC_dime_neutral.png,neutral,dime,0.7684850788823419,0.9019607843137255
SPEC_dime_sad.png,sad,dime,0.691123360577837,0.9950980392156863
SPEC_dip_angry.png,angry,dip,0.28017487169739597,0.7696078431372549
SPEC_dip_happy.png,happy,dip,0.17822974086041946,0.7647058823529411
