Sample,Emotion,Word,MEAN,LNZ
SPEC_back_angry.png,angry,back,0.0,0.0
SPEC_back_happy.png,happy,back,0.0035016049022468633,0.07142857142857142
SPEC_back_neutral.png,neutral,back,0.0665304931426904,0.21428571428571427
SPEC_back_sad.png,sad,back,0.24482054274875986,0.5178571428571429
SPEC_bar_angry.png,angry,bar,0.0,0.0
SPEC_bar_happy.png,happy,bar,0.0,0.0
SPEC_bar_neutral.png,neutral,bar,0.03151444412022177,0.19642857142857142
SPEC_bar_sad.png,sad,bar,0.3201050481470674,0.6785714285714286
SPEC_base_angry.png,angry,base,0.0,0.0
SPEC_base_happy.png,happy,base,0.0046688065363291505,0.07142857142857142
SPEC_base_neutral.png,neutral,base,0.24161073825503354,0.4107142857142857
SPEC_base_sad.png,sad,base,0.251531952144733,0.6785714285714286
SPEC_bath_angry.png,angry,bath,0.0029180040852057197,0.10714285714285714
SPEC_bath_happy.png,happy,bath,0.0,0.0
SPEC_bath_neutral.png,neutral,bath,0.0046688065363291505,0.07142857142857142
SPEC_bath_sad.png,sad,bath,0.15728042019258826,0.35714285714285715
SPEC_bean_angry.png,angry,bean,0.0,0.0
SPEC_bean_happy.png,happy,bean,0.057776480887073246,0.4642857142857143
SPEC_bean_neutral.png,neutral,bean,0.5080245112343157,0.75
SPEC_bean_sad.png,sad,bean,0.36037350452290634,0.5892857142857143
SPEC_beg_angry.png,angry,beg,0.0,0.0
SPEC_beg_happy.png,happy,beg,0.0046688065363291505,0.14285714285714285
SPEC_beg_neutral.png,neutral,beg,0.11146775605485848,0.2857142857142857
SPEC_beg_sad.png,sad,beg,0.16253282754595857,0.48214285714285715
SPEC_bite_angry.png,angry,bite,0.0,0.0
SPEC_bite_happy.png,happy,bite,0.0035016049022468633,0.10714285714285714
SPEC_bite_neutral.png,neutral,bite,0.019842427779398892,0.10714285714285714
SPEC_bite_sad.png,sad,bite,0.29063320688648964,0.75
SPEC_boat_angry.png,angry,boat,0.0,0.0
SPEC_boat_happy.png,happy,boat,0.0046688065363291505,0.125
SPEC_boat_neutral.png,neutral,boat,0.33440326816457544,0.7142857142857143
SPEC_boat_sad.png,sad,boat,0.10358914502480304,0.4642857142857143
SPEC_bone_angry.png,angry,bone,0.0011672016340822876,0.03571428571428571
SPEC_bone_happy.png,happy,bone,0.0,0.0
SPEC_bone_neutral.png,neutral,bone,0.11088415523781733,0.19642857142857142
SPEC_bone_sad.png,sad,bone,0.20105048147067406,0.48214285714285715
SPEC_book_angry.png,angry,book,0.0,0.0
SPEC_book_happy.png,happy,book,0.009337613072658301,0.16071428571428573
SPEC_book_neutral.png,neutral,book,0.022176831047563465,0.17857142857142858
SPEC_book_sad.png,sad,book,0.34753428654800117,0.75
SPEC_bought_angry.png,angry,bought,0.0,0.0
SPEC_bought_happy.png,happy,bought,0.008170411438576015,0.125
SPEC_bought_neutral.png,neutral,bought,0.029180040852057193,0.16071428571428573
SPEC_bought_sad.png,sad,bought,0.34870148818208346,0.75
SPEC_burn_angry.png,angry,burn,0.0,0.0
SPEC_burn_happy.png,happy,burn,0.005252407353370295,0.10714285714285714
SPEC_burn_neutral.png,neutral,burn,0.4417858185001459,0.5535714285714286
SPEC_burn_sad.png,sad,burn,0.21564050189670267,0.625
SPEC_cab_angry.png,angry,cab,0.0,0.0
SPEC_cab_happy.png,happy,cab,0.03501604902246863,0.35714285714285715
SPEC_cab_neutral.png,neutral,cab,0.15465421651590314,0.35714285714285715
SPEC_cab_sad.png,sad,cab,0.318354245695944,0.625
SPEC_calm_angry.png,angry,calm,0.0,0.0
SPEC_calm_happy.png,happy,calm,0.0058360081704114395,0.16071428571428573
SPEC_calm_neutral.png,neutral,calm,0.09921213889699447,0.23214285714285715
SPEC_calm_sad.png,sad,calm,0.3253574555004377,0.75
SPEC_came_angry.png,angry,came,0.0029180040852057197,0.03571428571428571
SPEC_came_happy.png,happy,came,0.008170411438576015,0.21428571428571427
SPEC_came_neutral.png,neutral,came,0.016924423694193173,0.14285714285714285
SPEC_came_sad.png,sad,came,0.13364458710242194,0.4107142857142857
SPEC_cause_angry.png,angry,cause,0.0,0.0
SPEC_cause_happy.png,happy,cause,0.0046688065363291505,0.07142857142857142
SPEC_cause_neutral.png,neutral,cause,0.07295010213014298,0.35714285714285715
SPEC_cause_sad.png,sad,cause,0.22001750802451125,0.6428571428571429
SPEC_chain_angry.png,angry,chain,0.0029180040852057197,0.05357142857142857
SPEC_chain_happy.png,happy,chain,0.0023344032681645753,0.07142857142857142
SPEC_chain_neutral.png,neutral,chain,0.12138896994455793,0.19642857142857142
SPEC_chain_sad.png,sad,chain,0.3166034432448206,0.6428571428571429
SPEC_chair_angry.png,angry,chair,0.0,0.0
SPEC_chair_happy.png,happy,chair,0.015173621243069741,0.23214285714285715
SPEC_chair_neutral.png,neutral,chair,0.09162532827545959,0.2857142857142857
SPEC_chair_sad.png,sad,chair,0.4417858185001459,0.75
SPEC_chalk_angry.png,angry,chalk,0.0,0.0
