Sample,Emotion,Word,MEAN,LNZ
SPEC_back_angry.png,angry,back,0.33395066301207493,0.45588235294117646
SPEC_back_happy.png,happy,back,0.6493814356619009,0.8529411764705882
SPEC_back_neutral.png,neutral,back,0.8168012445366323,0.9705882352941176
SPEC_back_sad.png,sad,back,0.6640491888288022,0.8627450980392157
SPEC_bar_angry.png,angry,bar,0.4592192014223276,0.5686274509803921
SPEC_bar_happy.png,happy,bar,0.5523372101637157,0.8725490196078431
SPEC_bar_neutral.png,neutral,bar,0.704422549818505,0.9558823529411765
SPEC_bar_sad.png,sad,bar,0.646566412326839,0.75
SPEC_base_angry.png,angry,base,0.3412104600340766,0.4803921568627451
SPEC_base_happy.png,happy,base,0.5829320690421513,0.8823529411764706
SPEC_base_neutral.png,neutral,base,0.6499740721534928,0.9852941176470589
SPEC_base_sad.png,sad,base,0.6601970516334543,0.8725490196078431
SPEC_bath_angry.png,angry,bath,0.3227646492332765,0.4803921568627451
SPEC_bath_happy.png,happy,bath,0.646788651011186,0.8627450980392157
SPEC_bath_neutral.png,neutral,bath,0.6964960367434624,0.8578431372549019
SPEC_bath_sad.png,sad,bath,0.7535372990591895,0.8823529411764706
SPEC_bean_angry.png,angry,bean,0.4914438106526409,0.7892156862745098
SPEC_bean_happy.png,happy,bean,0.6480480035558189,0.9852941176470589
SPEC_bean_neutral.png,neutral,bean,0.8751018593969924,0.9901960784313726
SPEC_bean_sad.png,sad,bean,0.7785021112675012,0.9558823529411765
SPEC_beg_angry.png,angry,beg,0.4298836950885251,0.6078431372549019
SPEC_beg_happy.png,happy,beg,0.5927105711534187,0.8382352941176471
SPEC_beg_neutral.png,neutral,beg,0.684939625157419,0.9313725490196079
SPEC_beg_sad.png,sad,beg,0.7093858804355878,0.8333333333333334
SPEC_bite_angry.png,angry,bite,0.3630639306615305,0.5833333333333334
SPEC_bite_happy.png,happy,bite,0.6330098525816727,0.8823529411764706
SPEC_bite_neutral.png,neutral,bite,0.6433069116230832,0.9656862745098039
SPEC_bite_sad.png,sad,bite,0.45484850729683673,0.7450980392156863
SPEC_boat_angry.png,angry,boat,0.4482554263278761,0.5784313725490197
SPEC_boat_happy.png,happy,boat,0.6016001185272982,0.9264705882352942
SPEC_boat_neutral.png,neutral,boat,0.8380620786724942,0.9901960784313726
SPEC_boat_sad.png,sad,boat,0.5989332543151344,0.8676470588235294
SPEC_bone_angry.png,angry,bone,0.41232683902511297,0.5882352941176471
SPEC_bone_happy.png,happy,bone,0.7050151863100971,0.9215686274509803
SPEC_bone_neutral.png,neutral,bone,0.7730202237202756,0.9166666666666666
SPEC_bone_sad.png,sad,bone,0.7862804652196458,0.8578431372549019
SPEC_book_angry.png,angry,book,0.3509889621453441,0.5980392156862745
SPEC_book_happy.png,happy,book,0.5821171938662122,0.8578431372549019
SPEC_book_neutral.png,neutral,book,0.7157567227202014,0.9509803921568627
SPEC_book_sad.png,sad,book,0.6879028076153789,0.9019607843137255
SPEC_bought_angry.png,angry,bought,0.41795688569523665,0.5490196078431373
SPEC_bought_happy.png,happy,bought,0.6338247277576117,0.9166666666666666
SPEC_bought_neutral.png,neutral,bought,0.6715312245351507,0.9558823529411765
SPEC_bought_sad.png,sad,bought,0.6146381213423217,0.8627450980392157
SPEC_burn_angry.png,angry,burn,0.4564041780872657,0.5686274509803921
SPEC_burn_happy.png,happy,burn,0.6124157344988518,0.9068627450980392
SPEC_burn_neutral.png,neutral,burn,0.8116156752352026,0.9852941176470589
SPEC_burn_sad.png,sad,burn,0.764352915030743,0.9313725490196079
SPEC_cab_angry.png,angry,cab,0.4798133195051485,0.6519607843137255
SPEC_cab_happy.png,happy,cab,0.6301948292466109,0.8823529411764706
SPEC_cab_neutral.png,neutral,cab,0.7768723609156234,0.9950980392156863
SPEC_cab_sad.png,sad,cab,0.7026446403437292,0.7745098039215687
SPEC_calm_angry.png,angry,calm,0.4815171494184754,0.5980392156862745
SPEC_calm_happy.png,happy,calm,0.5936736054522557,0.8284313725490197
SPEC_calm_neutral.png,neutral,calm,0.7457589451070449,0.9705882352941176
SPEC_calm_sad.png,sad,calm,0.665234461811986,0.8872549019607843
SPEC_came_angry.png,angry,came,0.37321283058004295,0.5343137254901961
SPEC_came_happy.png,happy,came,0.706126379731832,0.9264705882352942
SPEC_came_neutral.png,neutral,came,0.7963552855767094,0.9509803921568627
SPEC_came_sad.png,sad,came,0.7122749833320986,0.8382352941176471
SPEC_cause_angry.png,angry,cause,0.39328839173272095,0.6029411764705882
SPEC_cause_happy.png,happy,cause,0.5941921623823987,0.8333333333333334
SPEC_cause_neutral.png,neutral,cause,0.7474627750203718,0.9558823529411765
SPEC_cause_sad.png,sad,cause,0.6226387139788132,0.7696078431372549
SPEC_chain_angry.png,angry,chain,0.38247277576116745,0.6078431372549019
SPEC_chain_happy.png,happy,chain,0.6976813097266464,0.9362745098039216
SPEC_chain_neutral.png,neutral,chain,0.8113193569894066,0.9754901960784313
SPEC_chain_sad.png,sad,chain,0.8001333432106081,0.8627450980392157
SPEC_chair_angry.png,angry,chair,0.4256611600859323,0.6519607843137255
SPEC_chair_happy.png,happy,chair,0.625750055559671,0.8578431372549019
SPEC_chair_neutral.png,neutral,chair,0.6387880583746944,0.9607843137254902
SPEC_chair_sad.png,sad,chair,0.6040447440551152,0.7990196078431373
SPEC_chalk_angry.png,angry,chalk,0.36121194162530557,0.7303921568627451
SPEC_chalk_happy.png,happy,chalk,0.4687013852877991,0.8186274509803921
SPEC_chalk_neutral.png,neutral,chalk,0.7299799985184087,0.9656862745098039
SPEC_chalk_sad.png,sad,chalk,0.6526409363656567,0.8480392156862745
SPEC_chat_angry.png,angry,chat,0.4129935550781539,0.6372549019607843
SPEC_chat_happy.png,happy,chat,0.6108600637084228,0.8725490196078431
SPEC_chat_neutral.png,neutral,chat,0.7286465664123267,0.9950980392156863
SPEC_chat_sad.png,sad,chat,0.6291577153863248,0.7745098039215687
SPEC_check_angry.png,angry,check,0.3235795244092155,0.5980392156862745
SPEC_check_happy.png,happy,check,0.6061189717756871,0.8823529411764706
SPEC_check_neutral.png,neutral,check,0.8395436699014742,0.9852941176470589
SPEC_check_sad.png,sad,check,0.6920512630565226,0.8676470588235294
SPEC_cheek_angry.png,angry,cheek,0.33758056152307575,0.6029411764705882
SPEC_cheek_happy.png,happy,cheek,0.46736795318171714,0.8333333333333334
SPEC_cheek_neutral.png,neutral,cheek,0.666345655233721,0.9803921568627451
SPEC_cheek_sad.png,sad,cheek,0.5072968368027261,0.7647058823529411
SPEC_chief_angry.png,angry,chief,0.3634343284687755,0.7156862745098039
SPEC_chief_happy.png,happy,chief,0.530854137343507,0.9068627450980392
SPEC_chief_neutral.png,neutral,chief,0.6803466923475813,0.9803921568627451
SPEC_chief_sad.png,sad,chief,0.5155196681235646,0.8284313725490197
SPEC_choice_angry.png,angry,choice,0.34009926661234163,0.6372549019607843
SPEC_choice_happy.png,happy,choice,0.5067042003111342,0.8578431372549019
SPEC_choice_neutral.png,neutral,choice,0.8065782650566709,0.9705882352941176
SPEC_choice_sad.png,sad,choice,0.7332394992221646,0.9852941176470589
SPEC_cool_angry.png,angry,cool,0.4076598266538262,0.6911764705882353
SPEC_cool_happy.png,happy,cool,0.5733017260537817,0.9411764705882353
SPEC_cool_neutral.png,neutral,cool,0.7184976664938143,0.9950980392156863
SPEC_cool_sad.png,sad,cool,0.6966441958663605,0.9117647058823529
SPEC_dab_angry.png,angry,dab,0.4368471738647307,0.5784313725490197
SPEC_dab_happy.png,happy,dab,0.6901992740202978,0.8431372549019608
SPEC_dab_neutral.png,neutral,dab,0.7778353952144603,1.0
SPEC_dab_sad.png,sad,dab,0.6133046892362397,0.8431372549019608
SPEC_date_angry.png,angry,date,0.4467738350988962,0.6127450980392157
SPEC_date_happy.png,happy,date,0.6459737758352471,0.946078431372549
SPEC_date_neutral.png,neutral,date,0.6536039706644936,0.9705882352941176
SPEC_date_sad.png,sad,date,0.7112378694718127,0.803921568627451
SPEC_dead_angry.png,angry,dead,0.3799540706719016,0.553921568627451
SPEC_dead_happy.png,happy,dead,0.6531594932957996,0.8676470588235294
SPEC_dead_neutral.png,neutral,dead,0.7482035706348619,0.9852941176470589
SPEC_dead_sad.png,sad,dead,0.6919771834950736,0.9215686274509803
SPEC_death_angry.png,angry,death,0.34187717608711754,0.6029411764705882
SPEC_death_happy.png,happy,death,0.666123416549374,0.9558823529411765
SPEC_death_neutral.png,neutral,death,0.744944069931106,0.9901960784313726
SPEC_death_sad.png,sad,death,0.7986517519816282,1.0
SPEC_deep_angry.png,angry,deep,0.3309874805541151,0.6372549019607843
SPEC_deep_happy.png,happy,deep,0.5321134898881398,0.8382352941176471
SPEC_deep_neutral.png,neutral,deep,0.7082746870138529,0.9852941176470589
SPEC_deep_sad.png,sad,deep,0.6254537373138751,0.8333333333333334
SPEC_dime_angry.png,angry,dime,0.46744203274316615,0.6323529411764706
SPEC_dime_happy.png,happy,dime,0.7233869175494481,0.9607843137254902
SPEC_dime_neutral.png,neutral,dime,0.8239128824357359,0.9901960784313726
SPEC_dime_sad.png,sad,dime,0.8676198236906437,0.9166666666666666
SPEC_dip_angry.png,angry,dip,0.3175790799318468,0.5343137254901961
SPEC_dip_happy.png,happy,dip,0.5756722720201496,0.8921568627450981
SPEC_dip_neutral.png,neutral,dip,0.7867990221497888,0.9803921568627451
SPEC_dip_sad.png,sad,dip,0.5458922883176531,0.7892156862745098
SPEC_ditch_angry.png,angry,ditch,0.42254981850507445,0.6519607843137255
SPEC_ditch_happy.png,happy,ditch,0.5417438328765094,0.8333333333333334
SPEC_ditch_neutral.png,neutral,ditch,0.6828653974368472,0.9852941176470589
SPEC_ditch_sad.png,sad,ditch,0.6143418030965256,0.8186274509803921
SPEC_dodge_angry.png,angry,dodge,0.43447662789836283,0.6127450980392157
SPEC_dodge_happy.png,happy,dodge,0.5652270538558412,0.7794117647058824
SPEC_dodge_neutral.png,neutral,dodge,0.7726498259130307,0.9852941176470589
SPEC_dodge_sad.png,sad,dodge,0.7233128379879991,0.9068627450980392
SPEC_dog_angry.png,angry,dog,0.332617230905993,0.5147058823529411
